StationID,Station,Date,Time,Stratum,Depth,TP,DP,Cl,TN,TempC,Chla,Secchi,NP_Cya_bio
19,Main Lake,7/30/14,955,E,12.4,11.3,5.7,13.9,0.33,20.3,3.15,6.2,2.40E+06
19,Main Lake,7/30/14,1100,H,COM,11.3,7,14.4,0.43,,,,
19,Main Lake,8/11/14,1303,E,14,11.3,5.3,13.6,0.34,23.2,H1.74,7,
19,Main Lake,8/11/14,1042,H,COM,10.7,9.5,13.7,0.43,,,,
19,Main Lake,8/11/14,1210,H,COM,10.5,8.3,14.2,0.43,,,,1.39E+06
19,Main Lake,8/11/14,1130,E,13.8,13.3,5.5,14.1,0.32,23.5,2.15,6.9,
19,Main Lake,8/20/14,1018,E,13,12.5,6.6,14.2,0.33,,3.46,6.5,
19,Main Lake,8/20/14,1028,H,COM,12.1,8.8,14.1,0.42,,,,
19,Main Lake,9/15/14,954,E,10,12.1,5.8,13.5,0.35,,2.52,5,
19,Main Lake,9/15/14,959,H,COM,12.3,10.9,13.6,0.43,,,,
19,Main Lake,10/2/14,941,U,16,10.6,7.3,13.7,0.4,,2.48,8,
19,Main Lake,10/2/14,950,U,15.2,11.7,8.5,13.7,0.41,,2.17,7.6,315000
19,Main Lake,10/16/14,1100,E,11.6,12.5,6.5,9.2,0.43,,3.33,5.8,
19,Main Lake,10/16/14,1135,H,COM,13,10.1,13.3,0.46,,,,
19,Main Lake,4/30/15,930,U,11.2,14.1,9.1,14.7,0.42,3.5,2.76,5.6,19300
19,Main Lake,5/29/15,1004,U,12.2,18.5,7.4,14.7,0.41,12.2,3.78,6.1,284000
19,Main Lake,6/2/15,1135,U,10,69.6,13,14.5,0.4,12,2.3,5,
19,Main Lake,6/15/15,916,U,6.2,9.8,6.3,14.8,0.41,16.4,1.33,3.1,
19,Main Lake,6/22/15,936,E,8.6,17.2,6.2,14.3,0.4,18.4,3.28,4.3,
19,Main Lake,6/22/15,1210,H,COM,10.8,7.9,14.9,0.5,,,,
19,Main Lake,7/6/15,905,E,4.6,22.4,8.9,14.1,0.36,19.9,15,2.3,
19,Main Lake,7/6/15,915,H,COM,11.8,9.3,15,0.39,,,,
19,Main Lake,7/6/15,951,E,6.6,21.8,11.3,13.9,0.36,20.2,11.85,3.3,0
19,Main Lake,7/6/15,1015,H,COM,11.5,11,14.8,0.39,,,,
19,Main Lake,7/16/15,950,E,7,12,6.6,14.1,0.33,20.4,7.95,3.5,9.51E+06
19,Main Lake,7/16/15,1030,H,COM,11.1,8.9,14.4,0.39,,,,
19,Main Lake,7/22/15,913,E,7,12.8,8.6,14.1,0.32,21.6,3.96,3.5,
19,Main Lake,7/22/15,925,H,COM,13,11.2,14.4,0.48,,,,
19,Main Lake,8/7/15,910,E,12.2,11.9,6.6,14.1,0.33,21.8,4.26,6.1,
19,Main Lake,8/7/15,920,H,COM,12.1,6.5,14.6,0.43,,,,
19,Main Lake,8/17/15,945,E,9,,,,,22.4,5.04,4.5,3.16E+06
19,Main Lake,8/25/15,915,E,7,11.6,6.2,14.3,0.34,22.9,8.53,3.5,
19,Main Lake,8/25/15,920,H,COM,11.9,9.6,14.4,0.45,,,,
19,Main Lake,9/8/15,920,E,9,13.8,6.8,14.7,0.27,23.5,5.67,4.5,
19,Main Lake,9/8/15,925,H,COM,14.9,9.9,15,0.42,,,,
19,Main Lake,9/11/15,939,E,11.4,10.1,7.5,14.8,0.25,23.3,6.23,5.7,3.24E+06
19,Main Lake,9/11/15,1045,H,COM,10.7,9.3,14.8,0.42,,,,
19,Main Lake,10/5/15,945,U,13.2,10.5,7.4,14.7,0.46,16.1,1.6,6.6,
19,Main Lake,10/5/15,950,U,13.8,12.3,8,14.5,0.37,16.3,1.7,6.9,551000
19,Main Lake,10/21/15,1000,U,10.6,11.9,8.2,14.6,0.41,12.9,2.21,5.3,
